Timestamp,Host,Process,PID,Message
2025-06-09T19:54:08.369199+05:30,zero,systemd-logind,1105,New session c2 of user zero.
2025-06-09T19:54:08.400104+05:30,zero,systemd,-,pam_unix(systemd-user:session): session opened for user zero(uid=1000) by zero(uid=0)
2025-06-09T19:54:08.767278+05:30,zero,lightdm,-,gkr-pam: unlocked login keyring
2025-06-09T19:54:08.767439+05:30,zero,lightdm,-,pam_kwallet5(lightdm:session): pam_kwallet5: pam_sm_open_session
2025-06-09T19:54:13.708675+05:30,zero,systemd-logind,1105,Watching system buttons on /dev/input/event12 (input-remapper keyboard)
2025-06-09T19:54:13.743747+05:30,zero,systemd-logind,1105,Watching system buttons on /dev/input/event13 (input-remapper AT Translated Set 2 keyboard forwarded)
2025-06-09T19:54:18.698976+05:30,zero,sd-pam,-,pam_unix(systemd-user:session): session closed for user lightdm
2025-06-09T19:55:14.480905+05:30,zero,CRON,4949,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-09T19:55:14.487182+05:30,zero,CRON,4949,pam_unix(cron:session): session closed for user root
2025-06-09T19:56:01.883170+05:30,zero,systemd-logind,1105,Watching system buttons on /dev/input/event14 (Soundcore Life Q10 (AVRCP))
2025-06-09T20:00:01.496614+05:30,zero,CRON,5331,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-09T20:01:29.084582+05:30,zero,CRON,5331,pam_unix(cron:session): session closed for user root
2025-06-09T20:04:44.803272+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-09T20:04:44.806442+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-09T20:04:55.161891+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-09T20:05:01.104873+05:30,zero,CRON,6811,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-09T20:05:01.111002+05:30,zero,CRON,6811,pam_unix(cron:session): session closed for user root
2025-06-09T20:05:44.792428+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-09T20:05:44.793218+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-09T20:05:48.335948+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-09T20:15:01.131639+05:30,zero,CRON,10069,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-09T20:15:01.139971+05:30,zero,CRON,10069,pam_unix(cron:session): session closed for user root
2025-06-09T20:17:01.154040+05:30,zero,CRON,10374,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-09T20:17:01.161271+05:30,zero,CRON,10374,pam_unix(cron:session): session closed for user root
2025-06-09T20:25:01.172745+05:30,zero,CRON,11105,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-09T20:25:01.180651+05:30,zero,CRON,11105,pam_unix(cron:session): session closed for user root
2025-06-09T20:30:01.194486+05:30,zero,CRON,11634,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-09T20:30:01.198327+05:30,zero,CRON,11634,pam_unix(cron:session): session closed for user root
2025-06-09T20:35:01.210998+05:30,zero,CRON,12063,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-09T20:35:01.217599+05:30,zero,CRON,12063,pam_unix(cron:session): session closed for user root
2025-06-09T20:43:30.015005+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-09T20:43:30.016988+05:30,zero,systemd-logind,1105,Suspending...
2025-06-10T10:07:00.732454+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-10T10:07:00.905128+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""method_return"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""(unset)"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-10T10:07:00.969928+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-10T10:07:00.971090+05:30,zero,dbus-daemon,1082,"message repeated 18 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-10T10:07:01.304307+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-10T10:13:37.119583+05:30,zero,systemd-logind,1105,Watching system buttons on /dev/input/event14 (Soundcore Life Q10 (AVRCP))
2025-06-10T10:15:01.983896+05:30,zero,CRON,15061,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T10:15:01.989897+05:30,zero,CRON,15061,pam_unix(cron:session): session closed for user root
2025-06-10T10:17:01.997029+05:30,zero,CRON,15420,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T10:17:02.003771+05:30,zero,CRON,15420,pam_unix(cron:session): session closed for user root
2025-06-10T10:25:01.016316+05:30,zero,CRON,16709,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T10:25:01.020115+05:30,zero,CRON,16709,pam_unix(cron:session): session closed for user root
2025-06-10T10:30:01.028299+05:30,zero,CRON,17484,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T10:30:01.030519+05:30,zero,CRON,17484,pam_unix(cron:session): session closed for user root
2025-06-10T10:35:01.037403+05:30,zero,CRON,18194,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T10:35:01.041287+05:30,zero,CRON,18194,pam_unix(cron:session): session closed for user root
2025-06-10T10:45:01.050563+05:30,zero,CRON,19212,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T10:45:01.054979+05:30,zero,CRON,19212,pam_unix(cron:session): session closed for user root
2025-06-10T10:55:01.980392+05:30,zero,CRON,20228,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T10:55:01.985009+05:30,zero,CRON,20228,pam_unix(cron:session): session closed for user root
2025-06-10T11:00:01.995471+05:30,zero,CRON,21006,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T11:00:02.270075+05:30,zero,CRON,21006,pam_unix(cron:session): session closed for user root
2025-06-10T11:05:01.278899+05:30,zero,CRON,21763,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T11:05:01.282398+05:30,zero,CRON,21763,pam_unix(cron:session): session closed for user root
2025-06-10T11:15:01.292607+05:30,zero,CRON,23708,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T11:15:01.297197+05:30,zero,CRON,23708,pam_unix(cron:session): session closed for user root
2025-06-10T11:17:01.308999+05:30,zero,CRON,24128,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T11:17:01.313371+05:30,zero,CRON,24128,pam_unix(cron:session): session closed for user root
2025-06-10T11:25:01.330232+05:30,zero,CRON,25619,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T11:25:01.335555+05:30,zero,CRON,25619,pam_unix(cron:session): session closed for user root
2025-06-10T11:28:13.544487+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-10T11:28:13.549150+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-10T11:28:24.840149+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-10T11:29:13.491167+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-10T11:29:13.493147+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-10T11:29:17.052792+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-10T11:30:01.346255+05:30,zero,CRON,27601,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T11:30:01.349501+05:30,zero,CRON,27601,pam_unix(cron:session): session closed for user root
2025-06-10T11:33:44.093261+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""method_return"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""(unset)"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-10T11:35:01.359223+05:30,zero,CRON,27867,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T11:35:01.365672+05:30,zero,CRON,27867,pam_unix(cron:session): session closed for user root
2025-06-10T11:35:15.492446+05:30,zero,systemd-logind,1105,Watching system buttons on /dev/input/event14 (Soundcore Life Q10 (AVRCP))
2025-06-10T11:45:01.385978+05:30,zero,CRON,29395,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-10T11:45:01.390697+05:30,zero,CRON,29395,pam_unix(cron:session): session closed for user root
2025-06-10T11:48:11.105361+05:30,zero,systemd-logind,1105,Lid closed.
2025-06-10T11:48:11.110101+05:30,zero,systemd-logind,1105,Suspending...
2025-06-11T13:09:52.464942+05:30,zero,systemd-logind,1105,Lid opened.
2025-06-11T13:09:52.478339+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""method_return"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""(unset)"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-11T13:09:52.512800+05:30,zero,dbus-daemon,1082,"[system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")"
2025-06-11T13:09:52.513677+05:30,zero,dbus-daemon,1082,"message repeated 18 times: [ [system] Rejected send message, 0 matched rules; type=""error"", sender="":1.45"" (uid=1000 pid=2021 comm=""/usr/bin/wireplumber"" label=""unconfined"") interface=""(unset)"" member=""(unset)"" error name=""org.bluez.MediaEndpoint1.Error.NotImplemented"" requested_reply=""0"" destination="":1.2"" (uid=0 pid=1080 comm=""/usr/libexec/bluetooth/bluetoothd"" label=""unconfined"")]"
2025-06-11T13:09:53.011689+05:30,zero,systemd-logind,1105,Operation 'suspend' finished.
2025-06-11T13:10:55.221615+05:30,zero,systemd-logind,1105,Watching system buttons on /dev/input/event14 (Soundcore Life Q10 (AVRCP))
2025-06-11T13:15:01.739491+05:30,zero,CRON,31490,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T13:15:01.744833+05:30,zero,CRON,31490,pam_unix(cron:session): session closed for user root
2025-06-11T13:17:01.759718+05:30,zero,CRON,31819,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T13:17:01.763939+05:30,zero,CRON,31819,pam_unix(cron:session): session closed for user root
2025-06-11T13:25:01.776621+05:30,zero,CRON,33672,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T13:25:01.780530+05:30,zero,CRON,33672,pam_unix(cron:session): session closed for user root
2025-06-11T13:30:01.788555+05:30,zero,CRON,34344,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T13:30:01.791823+05:30,zero,CRON,34344,pam_unix(cron:session): session closed for user root
2025-06-11T13:35:01.799238+05:30,zero,CRON,35042,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T13:35:01.803201+05:30,zero,CRON,35042,pam_unix(cron:session): session closed for user root
2025-06-11T13:45:01.822525+05:30,zero,CRON,36522,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T13:45:01.827250+05:30,zero,CRON,36522,pam_unix(cron:session): session closed for user root
2025-06-11T13:55:01.848163+05:30,zero,CRON,37594,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T13:55:01.851638+05:30,zero,CRON,37594,pam_unix(cron:session): session closed for user root
2025-06-11T14:00:01.861835+05:30,zero,CRON,38164,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:01:24.418606+05:30,zero,CRON,38164,pam_unix(cron:session): session closed for user root
2025-06-11T14:05:01.436078+05:30,zero,CRON,38719,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:05:01.442365+05:30,zero,CRON,38719,pam_unix(cron:session): session closed for user root
2025-06-11T14:12:52.873368+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/lib/linuxmint/mintUpdate/dpkg_lock_check.sh
2025-06-11T14:12:52.875319+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-11T14:12:53.079097+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-11T14:15:01.455464+05:30,zero,CRON,40858,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:15:01.461718+05:30,zero,CRON,40858,pam_unix(cron:session): session closed for user root
2025-06-11T14:17:01.469906+05:30,zero,CRON,40995,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:17:01.476226+05:30,zero,CRON,40995,pam_unix(cron:session): session closed for user root
2025-06-11T14:25:01.485758+05:30,zero,CRON,41539,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:25:01.490080+05:30,zero,CRON,41539,pam_unix(cron:session): session closed for user root
2025-06-11T14:30:01.499396+05:30,zero,CRON,41878,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:30:01.504268+05:30,zero,CRON,41878,pam_unix(cron:session): session closed for user root
2025-06-11T14:35:01.524320+05:30,zero,CRON,42633,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:35:01.529899+05:30,zero,CRON,42633,pam_unix(cron:session): session closed for user root
2025-06-11T14:45:01.553207+05:30,zero,CRON,43532,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:45:01.559087+05:30,zero,CRON,43532,pam_unix(cron:session): session closed for user root
2025-06-11T14:49:52.839344+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-11T14:49:52.840465+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-11T14:49:55.322886+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-11T14:50:52.836070+05:30,zero,sudo,-,zero : PWD=/home/zero ; USER=root ; COMMAND=/usr/bin/mint-refresh-cache
2025-06-11T14:50:52.836948+05:30,zero,sudo,-,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2025-06-11T14:50:55.156540+05:30,zero,sudo,-,pam_unix(sudo:session): session closed for user root
2025-06-11T14:55:01.567936+05:30,zero,CRON,46161,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T14:55:01.571644+05:30,zero,CRON,46161,pam_unix(cron:session): session closed for user root
2025-06-11T15:00:01.593852+05:30,zero,CRON,47068,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T15:00:01.827612+05:30,zero,CRON,47068,pam_unix(cron:session): session closed for user root
2025-06-11T15:05:01.839632+05:30,zero,CRON,47293,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T15:05:01.844642+05:30,zero,CRON,47293,pam_unix(cron:session): session closed for user root
2025-06-11T15:15:01.854087+05:30,zero,CRON,47772,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T15:15:01.858263+05:30,zero,CRON,47772,pam_unix(cron:session): session closed for user root
2025-06-11T15:17:01.872266+05:30,zero,CRON,47884,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T15:17:01.876818+05:30,zero,CRON,47884,pam_unix(cron:session): session closed for user root
2025-06-11T15:25:01.886626+05:30,zero,CRON,48515,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
2025-06-11T15:25:01.890109+05:30,zero,CRON,48515,pam_unix(cron:session): session closed for user root
2025-06-11T15:30:01.899281+05:30,zero,CRON,48749,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
