source_ip,user,event_type,timestamp,attempts_in_30s,unique_users_in_30s,invalid_user,success_after_fail,bruteforce
192.168.212.222,alice,success,2025-06-20 18:15:28.336979,3,2,0,1,0
192.168.196.2,admin,success,2025-06-20 18:19:19.337475,1,1,0,1,0
10.0.5.145,user,failed,2025-06-20 18:12:07.347212,5,2,0,0,1
10.0.161.59,root,failed,2025-06-20 18:41:30.342096,5,2,0,0,1
192.168.17.87,charlie,success,2025-06-20 18:53:39.338637,3,2,0,1,0
10.0.249.57,user,failed,2025-06-20 18:17:06.344053,8,4,1,0,1
10.0.125.144,user,failed,2025-06-20 18:38:44.341940,5,3,0,0,1
192.168.164.239,charlie,failed,2025-06-20 18:20:18.340316,2,2,0,0,0
10.0.15.114,root,failed,2025-06-20 18:31:23.346417,7,2,1,0,1
192.168.8.242,charlie,failed,2025-06-20 18:25:19.340273,2,2,0,0,0
10.0.183.9,guest,failed,2025-06-20 18:24:41.343340,9,3,1,0,1
10.0.72.224,admin,failed,2025-06-20 19:08:03.343087,7,4,1,0,1
10.0.237.102,user,failed,2025-06-20 18:23:33.344769,6,3,0,0,1
10.0.232.146,guest,success,2025-06-20 18:35:31.347839,5,4,1,1,1
192.168.47.76,alice,failed,2025-06-20 18:42:04.338673,2,1,0,0,0
192.168.22.188,admin,failed,2025-06-20 19:05:38.335415,1,1,0,0,0
192.168.22.186,bob,success,2025-06-20 18:48:58.337614,2,1,0,1,0
10.0.198.234,test,failed,2025-06-20 18:44:43.343533,7,3,0,0,1
10.0.57.28,user,failed,2025-06-20 18:10:33.343840,15,3,1,0,1
10.0.191.204,admin,failed,2025-06-20 18:59:35.346043,15,2,0,0,1
192.168.246.104,admin,success,2025-06-20 18:48:30.337518,2,2,0,1,0
192.168.46.239,alice,failed,2025-06-20 18:47:40.338090,1,1,0,0,0
192.168.128.37,charlie,success,2025-06-20 19:00:48.338354,2,1,0,1,0
192.168.142.240,alice,failed,2025-06-20 18:58:29.336737,2,1,0,0,0
192.168.157.232,bob,success,2025-06-20 18:49:23.341223,2,1,0,1,0
10.0.99.73,admin,failed,2025-06-20 18:25:50.343228,5,3,1,0,1
10.0.215.166,user,success,2025-06-20 18:35:38.345535,15,4,0,1,1
10.0.16.134,admin,failed,2025-06-20 18:34:48.341907,13,5,0,0,1
10.0.118.179,test,success,2025-06-20 19:02:24.347636,8,4,1,1,1
192.168.240.23,charlie,success,2025-06-20 18:40:42.335865,3,2,0,1,0
10.0.160.132,user,failed,2025-06-20 18:55:46.341885,13,4,1,0,1
10.0.109.24,user,failed,2025-06-20 19:05:17.342287,12,5,1,0,1
10.0.42.74,admin,failed,2025-06-20 18:41:58.342414,15,4,1,0,1
10.0.251.47,root,failed,2025-06-20 18:19:41.347417,5,5,1,0,1
10.0.30.75,root,failed,2025-06-20 18:17:32.343818,15,5,0,0,1
192.168.141.96,bob,success,2025-06-20 18:38:02.339875,2,2,0,1,0
10.0.184.199,guest,failed,2025-06-20 18:54:06.346906,11,4,0,0,1
192.168.16.8,alice,success,2025-06-20 18:18:41.341743,3,2,0,1,0
192.168.173.68,admin,success,2025-06-20 19:06:04.336254,2,1,0,1,0
10.0.31.144,admin,failed,2025-06-20 18:43:08.342461,6,4,1,0,1
10.0.20.97,admin,failed,2025-06-20 19:01:36.346254,13,2,0,0,1
10.0.137.8,root,failed,2025-06-20 18:30:36.347953,14,3,1,0,1
192.168.154.154,alice,success,2025-06-20 18:26:38.340445,1,1,0,1,0
192.168.205.179,charlie,success,2025-06-20 18:57:14.339114,3,2,0,1,0
192.168.205.128,charlie,success,2025-06-20 18:41:35.339916,2,1,0,1,0
10.0.20.92,root,failed,2025-06-20 18:30:02.343139,5,3,1,0,1
10.0.1.117,user,failed,2025-06-20 18:59:26.343743,5,4,0,0,1
10.0.4.43,root,failed,2025-06-20 18:38:30.345944,15,3,0,0,1
10.0.96.128,test,success,2025-06-20 18:23:43.343423,11,3,1,1,1
192.168.95.48,admin,failed,2025-06-20 18:12:58.338441,3,2,0,0,0
192.168.81.31,admin,success,2025-06-20 19:00:48.338942,2,2,0,1,0
10.0.221.240,root,success,2025-06-20 18:33:08.342720,6,4,1,1,1
10.0.32.13,root,failed,2025-06-20 18:40:34.342591,5,4,1,0,1
192.168.144.207,bob,success,2025-06-20 18:10:42.340527,1,1,0,1,0
192.168.71.109,admin,success,2025-06-20 19:08:04.338617,2,2,0,1,0
192.168.213.106,bob,success,2025-06-20 19:04:10.339466,2,2,0,1,0
10.0.33.224,test,failed,2025-06-20 18:30:53.347460,12,2,1,0,1
10.0.249.94,root,failed,2025-06-20 19:03:33.346672,10,5,0,0,1
10.0.13.167,user,failed,2025-06-20 18:59:54.345224,10,2,1,0,1
10.0.53.201,admin,failed,2025-06-20 18:35:25.342772,11,5,1,0,1
192.168.212.54,alice,success,2025-06-20 18:22:33.340450,3,2,0,1,0
192.168.69.148,alice,success,2025-06-20 19:02:01.336007,1,1,0,1,0
192.168.239.223,alice,success,2025-06-20 19:09:18.340144,2,2,0,1,0
10.0.172.125,user,failed,2025-06-20 19:04:19.346090,7,4,0,0,1
10.0.44.168,user,failed,2025-06-20 18:41:20.342353,13,2,1,0,1
192.168.99.17,charlie,failed,2025-06-20 18:24:08.340744,3,1,0,0,0
192.168.170.242,admin,success,2025-06-20 19:05:28.336024,1,1,0,1,0
192.168.129.76,charlie,success,2025-06-20 18:17:55.339630,1,1,0,1,0
10.0.164.1,test,failed,2025-06-20 18:42:26.347378,11,5,1,0,1
192.168.28.5,bob,success,2025-06-20 18:45:37.339478,3,1,0,1,0
192.168.153.164,alice,failed,2025-06-20 18:17:23.337693,1,1,0,0,0
192.168.103.14,bob,success,2025-06-20 18:34:40.337045,3,2,0,1,0
192.168.239.104,alice,success,2025-06-20 18:27:45.339621,2,1,0,1,0
192.168.198.217,alice,failed,2025-06-20 18:20:03.341364,2,1,0,0,0
192.168.152.162,admin,success,2025-06-20 18:52:00.340685,2,2,0,1,0
192.168.3.213,alice,success,2025-06-20 18:10:44.340952,3,1,0,1,0
192.168.233.217,alice,success,2025-06-20 18:16:14.335582,3,2,0,1,0
10.0.51.29,admin,failed,2025-06-20 18:29:22.344199,11,2,1,0,1
10.0.26.68,guest,failed,2025-06-20 18:42:06.346196,13,2,1,0,1
192.168.5.244,alice,success,2025-06-20 18:39:18.341715,2,2,0,1,0
192.168.164.1,alice,success,2025-06-20 18:55:18.341013,2,1,0,1,0
192.168.172.253,bob,success,2025-06-20 19:01:39.340345,1,1,0,1,0
10.0.203.22,test,failed,2025-06-20 19:07:40.343179,13,5,0,0,1
10.0.12.234,admin,failed,2025-06-20 18:16:40.347969,13,3,1,0,1
192.168.27.24,admin,success,2025-06-20 18:16:32.335295,2,1,0,1,0
10.0.249.112,admin,failed,2025-06-20 18:43:51.341847,12,4,1,0,1
10.0.119.54,test,failed,2025-06-20 19:00:54.346282,14,4,1,0,1
192.168.243.99,admin,success,2025-06-20 18:26:52.337016,2,1,0,1,0
10.0.37.188,admin,failed,2025-06-20 18:39:25.345364,9,3,0,0,1
10.0.212.149,root,failed,2025-06-20 18:59:13.346923,6,2,1,0,1
192.168.82.116,charlie,success,2025-06-20 18:25:52.338159,2,2,0,1,0
10.0.126.26,admin,success,2025-06-20 18:32:52.341834,14,5,1,1,1
10.0.190.170,user,success,2025-06-20 18:22:11.342328,14,2,0,1,1
192.168.174.78,admin,success,2025-06-20 18:58:56.340782,1,1,0,1,0
10.0.126.118,test,failed,2025-06-20 18:13:21.346689,5,5,1,0,1
192.168.84.219,admin,success,2025-06-20 18:17:52.337269,3,1,0,1,0
10.0.68.55,root,failed,2025-06-20 19:00:18.344153,13,2,1,0,1
10.0.125.65,test,failed,2025-06-20 18:41:15.345297,12,4,0,0,1
192.168.71.49,alice,success,2025-06-20 18:12:07.337339,2,1,0,1,0
192.168.34.202,charlie,success,2025-06-20 18:46:10.336225,2,2,0,1,0
10.0.234.227,root,failed,2025-06-20 18:28:18.342761,6,5,1,0,1
10.0.26.31,root,failed,2025-06-20 18:34:31.343145,13,2,0,0,1
192.168.34.252,bob,failed,2025-06-20 18:44:19.339059,3,2,0,0,0
192.168.204.249,alice,failed,2025-06-20 18:34:21.335608,1,1,0,0,0
10.0.43.48,test,failed,2025-06-20 18:41:00.345265,9,3,1,0,1
192.168.56.246,alice,success,2025-06-20 18:16:50.340059,1,1,0,1,0
192.168.114.46,charlie,success,2025-06-20 18:37:38.340760,3,2,0,1,0
10.0.6.33,admin,failed,2025-06-20 18:33:25.344221,11,3,1,0,1
10.0.22.10,guest,failed,2025-06-20 18:32:46.342568,10,5,0,0,1
10.0.29.223,test,failed,2025-06-20 18:48:47.342869,5,3,0,0,1
192.168.248.144,charlie,success,2025-06-20 18:25:10.338331,2,2,0,1,0
192.168.3.194,alice,success,2025-06-20 19:03:20.341596,1,1,1,1,0
192.168.102.104,bob,success,2025-06-20 18:45:16.339610,1,1,0,1,0
192.168.24.104,charlie,failed,2025-06-20 18:57:21.337895,2,1,0,0,0
192.168.45.154,alice,success,2025-06-20 18:25:12.338609,3,1,0,1,0
192.168.107.105,bob,success,2025-06-20 18:30:24.337381,3,2,0,1,0
192.168.164.130,bob,success,2025-06-20 18:20:22.335398,1,1,0,1,0
192.168.221.241,charlie,success,2025-06-20 19:00:59.339804,3,2,0,1,0
192.168.74.109,admin,success,2025-06-20 18:20:30.335508,2,2,0,1,0
192.168.54.112,charlie,success,2025-06-20 18:32:45.341167,3,1,0,1,0
10.0.249.151,root,failed,2025-06-20 18:25:04.346620,11,2,1,0,1
192.168.123.119,bob,success,2025-06-20 18:29:12.340721,2,1,0,1,0
10.0.194.117,root,failed,2025-06-20 18:27:07.347060,12,3,1,0,1
192.168.25.1,bob,success,2025-06-20 18:42:29.337945,3,1,0,1,0
192.168.161.119,alice,failed,2025-06-20 19:08:40.341276,1,1,0,0,0
192.168.198.137,alice,success,2025-06-20 18:50:28.338783,3,1,0,1,0
192.168.11.64,charlie,success,2025-06-20 18:32:42.340252,1,1,0,1,0
10.0.9.189,admin,failed,2025-06-20 18:37:45.347362,5,2,1,0,1
10.0.101.96,guest,failed,2025-06-20 18:17:10.342228,5,4,1,0,1
10.0.96.170,admin,failed,2025-06-20 18:45:54.343064,8,4,1,0,1
192.168.235.126,bob,success,2025-06-20 18:18:18.336910,2,1,0,1,0
10.0.36.123,guest,success,2025-06-20 18:40:15.344457,6,4,0,1,1
10.0.118.34,guest,failed,2025-06-20 19:08:51.342638,7,3,1,0,1
192.168.157.244,bob,failed,2025-06-20 18:35:47.340414,3,2,0,0,0
10.0.123.102,root,failed,2025-06-20 18:57:24.346395,5,4,1,0,1
192.168.139.106,bob,success,2025-06-20 18:47:43.338452,3,1,0,1,0
192.168.7.159,charlie,success,2025-06-20 18:51:34.336260,3,2,0,1,0
192.168.47.196,alice,success,2025-06-20 18:50:48.341538,3,1,0,1,0
192.168.44.147,alice,success,2025-06-20 18:54:44.340877,3,2,0,1,0
10.0.82.198,test,failed,2025-06-20 19:04:22.343835,5,3,0,0,1
192.168.214.20,charlie,success,2025-06-20 18:35:37.339412,3,2,0,1,0
192.168.6.33,bob,success,2025-06-20 18:55:07.339810,3,2,0,1,0
10.0.164.28,test,failed,2025-06-20 19:09:48.345319,8,2,1,0,1
192.168.150.124,bob,success,2025-06-20 18:57:09.339029,3,1,0,1,0
10.0.94.245,guest,failed,2025-06-20 18:55:33.347384,12,4,1,0,1
192.168.69.197,charlie,success,2025-06-20 18:17:32.335386,3,1,0,1,0
192.168.88.240,charlie,failed,2025-06-20 19:05:56.336071,1,1,0,0,0
10.0.29.176,guest,failed,2025-06-20 18:37:42.344042,14,3,1,0,1
10.0.181.174,root,failed,2025-06-20 18:57:32.343648,12,2,0,0,1
10.0.118.159,user,failed,2025-06-20 18:43:52.347749,8,5,1,0,1
192.168.129.135,alice,success,2025-06-20 18:42:01.341317,1,1,0,1,0
192.168.58.142,admin,failed,2025-06-20 18:29:46.341649,3,2,0,0,0
10.0.237.240,admin,failed,2025-06-20 18:31:47.347725,10,4,1,0,1
192.168.20.221,charlie,success,2025-06-20 18:49:14.336479,2,1,0,1,0
10.0.5.31,guest,failed,2025-06-20 18:22:12.342709,5,3,0,0,1
192.168.114.118,alice,failed,2025-06-20 18:12:10.341721,1,1,0,0,0
10.0.180.165,guest,failed,2025-06-20 18:30:09.347673,6,3,1,0,1
10.0.150.9,admin,failed,2025-06-20 18:35:56.345889,14,4,0,0,1
192.168.218.132,bob,failed,2025-06-20 18:20:55.339285,1,1,0,0,0
192.168.196.80,charlie,success,2025-06-20 18:33:53.336422,3,2,1,1,0
192.168.246.35,admin,success,2025-06-20 18:20:23.337246,1,1,0,1,0
192.168.146.151,alice,success,2025-06-20 18:17:08.338509,3,2,0,1,0
10.0.125.36,guest,failed,2025-06-20 18:38:28.346265,11,5,1,0,1
10.0.105.144,test,failed,2025-06-20 18:42:55.346202,11,4,1,0,1
10.0.91.229,guest,failed,2025-06-20 18:20:21.347256,12,3,0,0,1
10.0.208.216,guest,failed,2025-06-20 18:16:40.347905,10,2,0,0,1
192.168.206.208,admin,failed,2025-06-20 18:55:01.338648,1,1,0,0,0
10.0.47.138,admin,failed,2025-06-20 18:33:30.347846,6,3,1,0,1
10.0.95.132,admin,success,2025-06-20 18:43:21.342281,14,3,1,1,1
192.168.113.188,admin,success,2025-06-20 18:21:17.338376,2,1,0,1,0
192.168.244.191,admin,success,2025-06-20 18:50:01.336278,3,1,0,1,0
10.0.183.244,user,failed,2025-06-20 18:19:30.343323,12,2,1,0,1
10.0.113.50,guest,failed,2025-06-20 19:02:11.343038,10,2,1,0,1
192.168.221.242,alice,failed,2025-06-20 18:56:22.335380,2,2,0,0,0
10.0.188.124,admin,failed,2025-06-20 18:16:12.345165,12,5,0,0,1
10.0.239.127,guest,failed,2025-06-20 18:52:54.342299,15,3,1,0,1
10.0.65.243,root,failed,2025-06-20 18:58:38.347766,10,2,0,0,1
192.168.174.81,admin,success,2025-06-20 19:00:21.338834,1,1,0,1,0
10.0.117.168,admin,failed,2025-06-20 19:07:48.345187,14,4,0,0,1
192.168.247.199,admin,success,2025-06-20 18:56:27.339641,3,2,0,1,0
10.0.33.113,admin,success,2025-06-20 18:29:13.345710,5,3,0,1,1
10.0.216.36,admin,failed,2025-06-20 18:17:34.341971,15,2,1,0,1
10.0.146.212,admin,failed,2025-06-20 18:46:38.345922,12,3,1,0,1
10.0.125.246,root,failed,2025-06-20 18:24:17.344986,6,5,0,0,1
192.168.35.92,bob,failed,2025-06-20 18:13:32.341522,1,1,0,0,0
10.0.137.41,guest,failed,2025-06-20 19:07:42.347223,6,2,0,0,1
192.168.126.82,admin,success,2025-06-20 18:33:44.337136,2,2,0,1,0
192.168.240.202,charlie,success,2025-06-20 18:39:05.340498,3,1,0,1,0
10.0.63.75,admin,failed,2025-06-20 18:51:18.345716,5,4,1,0,1
192.168.128.153,alice,failed,2025-06-20 18:53:04.336787,2,2,0,0,0
192.168.142.59,bob,success,2025-06-20 18:10:25.335439,1,1,0,1,0
10.0.248.179,guest,failed,2025-06-20 18:23:28.346575,13,3,0,0,1
192.168.7.60,charlie,failed,2025-06-20 18:53:20.338125,3,1,0,0,0
10.0.65.92,test,failed,2025-06-20 18:33:59.347631,11,2,0,0,1
10.0.111.48,test,failed,2025-06-20 18:43:28.344290,9,5,1,0,1
192.168.62.188,alice,success,2025-06-20 19:02:36.336810,3,1,0,1,0
192.168.236.219,bob,success,2025-06-20 18:13:48.335523,2,1,0,1,0
192.168.237.210,bob,success,2025-06-20 18:23:33.340201,2,2,0,1,0
10.0.38.8,test,failed,2025-06-20 18:27:48.342131,15,3,1,0,1
10.0.249.20,admin,failed,2025-06-20 18:39:49.344348,11,5,1,0,1
192.168.83.35,bob,success,2025-06-20 18:59:55.338320,3,2,0,1,0
10.0.170.109,root,failed,2025-06-20 18:21:57.346101,9,5,0,0,1
10.0.185.90,guest,failed,2025-06-20 19:05:59.347742,10,2,0,0,1
192.168.22.27,charlie,success,2025-06-20 18:52:07.339822,1,1,0,1,0
10.0.164.233,root,failed,2025-06-20 19:07:16.347002,8,4,1,0,1
192.168.233.195,alice,failed,2025-06-20 18:38:58.339518,2,2,0,0,0
10.0.86.37,root,failed,2025-06-20 18:16:26.346218,10,5,1,0,1
10.0.122.60,guest,failed,2025-06-20 18:50:00.343173,11,3,1,0,1
10.0.166.237,root,failed,2025-06-20 18:51:29.342820,14,4,1,0,1
10.0.154.4,root,failed,2025-06-20 19:03:58.344451,8,2,1,0,1
10.0.21.143,test,failed,2025-06-20 18:43:38.345118,9,4,1,0,1
10.0.200.190,guest,failed,2025-06-20 19:03:25.345883,6,3,0,0,1
10.0.50.183,admin,failed,2025-06-20 19:09:18.343771,15,2,0,0,1
10.0.236.52,test,failed,2025-06-20 18:18:59.346878,10,3,1,0,1
192.168.7.120,alice,success,2025-06-20 19:00:16.340521,1,1,0,1,0
10.0.97.35,guest,failed,2025-06-20 18:47:55.345581,5,3,1,0,1
192.168.92.16,admin,failed,2025-06-20 18:28:46.336298,3,2,0,0,0
192.168.8.31,charlie,success,2025-06-20 18:43:35.341499,1,1,0,1,0
10.0.33.80,guest,success,2025-06-20 18:39:41.342985,7,3,1,1,1
192.168.28.99,alice,success,2025-06-20 18:15:48.340678,1,1,0,1,0
10.0.23.222,admin,failed,2025-06-20 18:28:56.346038,6,5,0,0,1
192.168.101.148,alice,success,2025-06-20 18:45:07.341019,2,2,0,1,0
192.168.189.224,bob,success,2025-06-20 18:26:51.341235,2,2,0,1,0
192.168.94.24,admin,failed,2025-06-20 18:10:53.336248,3,2,0,0,0
10.0.125.64,test,failed,2025-06-20 18:51:21.347159,15,5,1,0,1
10.0.25.100,admin,failed,2025-06-20 18:31:39.346609,11,5,0,0,1
192.168.200.248,bob,failed,2025-06-20 19:08:26.338591,1,1,1,0,0
10.0.39.222,test,failed,2025-06-20 18:16:01.342687,15,5,0,0,1
10.0.205.214,admin,failed,2025-06-20 18:59:21.343362,8,2,1,0,1
10.0.117.162,guest,failed,2025-06-20 18:55:48.346049,6,4,1,0,1
192.168.33.164,admin,success,2025-06-20 18:16:56.335926,1,1,0,1,0
10.0.109.50,test,failed,2025-06-20 18:17:20.344637,11,3,1,0,1
10.0.15.57,user,failed,2025-06-20 18:22:28.344626,11,3,0,0,1
192.168.40.238,charlie,success,2025-06-20 18:50:40.339152,2,2,0,1,0
10.0.225.60,guest,failed,2025-06-20 18:17:17.346562,15,5,1,0,1
10.0.47.66,root,failed,2025-06-20 18:20:27.342731,6,2,1,0,1
192.168.239.106,bob,success,2025-06-20 18:28:08.335626,1,1,0,1,0
192.168.20.37,bob,success,2025-06-20 19:08:39.336237,2,2,0,1,0
192.168.12.26,admin,success,2025-06-20 18:11:02.337919,2,2,0,1,0
10.0.152.112,test,failed,2025-06-20 18:17:01.347597,6,5,1,0,1
192.168.22.80,admin,success,2025-06-20 18:53:51.336679,3,2,0,1,0
10.0.155.92,test,failed,2025-06-20 18:38:16.347300,7,3,1,0,1
10.0.84.133,guest,failed,2025-06-20 18:23:04.342610,7,5,1,0,1
10.0.254.70,admin,failed,2025-06-20 18:24:45.347276,15,3,1,0,1
192.168.94.42,charlie,success,2025-06-20 18:34:11.335324,1,1,0,1,0
10.0.62.30,admin,failed,2025-06-20 18:23:02.341932,7,4,1,0,1
10.0.29.248,user,failed,2025-06-20 18:41:38.347373,10,3,1,0,1
10.0.55.150,root,failed,2025-06-20 18:45:50.342217,13,4,1,0,1
192.168.85.32,alice,failed,2025-06-20 18:41:24.338214,1,1,0,0,0
192.168.213.32,bob,failed,2025-06-20 18:30:41.336956,1,1,0,0,0
10.0.177.153,admin,failed,2025-06-20 18:54:29.343932,5,2,1,0,1
192.168.73.107,admin,success,2025-06-20 18:57:11.341129,1,1,0,1,0
10.0.20.230,root,success,2025-06-20 18:19:17.346340,7,3,1,1,1
192.168.15.162,alice,success,2025-06-20 18:34:52.341035,3,2,0,1,0
10.0.87.118,admin,failed,2025-06-20 18:28:56.345530,15,3,1,0,1
10.0.7.137,guest,failed,2025-06-20 19:07:35.347264,8,3,1,0,1
192.168.167.83,alice,success,2025-06-20 18:57:58.339401,2,2,0,1,0
192.168.140.145,alice,success,2025-06-20 18:22:10.337547,1,1,0,1,0
10.0.4.10,root,failed,2025-06-20 19:01:28.346156,11,3,1,0,1
192.168.62.120,alice,success,2025-06-20 18:28:11.337010,1,1,0,1,0
10.0.16.72,guest,failed,2025-06-20 18:36:08.345760,14,5,1,0,1
10.0.222.207,root,failed,2025-06-20 19:07:56.343895,6,3,1,0,1
10.0.191.36,guest,failed,2025-06-20 18:57:37.344598,14,5,1,0,1
192.168.212.242,admin,success,2025-06-20 19:04:59.336231,3,2,0,1,0
192.168.146.9,bob,success,2025-06-20 18:51:03.338346,1,1,0,1,0
192.168.220.22,charlie,success,2025-06-20 18:50:46.339526,1,1,0,1,0
10.0.1.247,guest,success,2025-06-20 18:10:47.347831,5,2,1,1,1
10.0.193.19,user,failed,2025-06-20 19:05:45.347228,6,5,1,0,1
192.168.108.167,bob,success,2025-06-20 18:17:39.338861,2,2,0,1,0
10.0.88.129,root,failed,2025-06-20 18:51:36.346625,14,3,0,0,1
192.168.173.243,alice,success,2025-06-20 18:22:47.341323,3,2,0,1,0
192.168.69.145,alice,success,2025-06-20 18:20:15.338447,2,2,0,1,0
10.0.138.34,user,failed,2025-06-20 18:51:22.346812,9,5,0,0,1
10.0.32.175,guest,failed,2025-06-20 18:41:47.342897,10,5,0,0,1
192.168.199.205,bob,failed,2025-06-20 18:51:22.336208,3,2,0,0,0
10.0.9.70,root,failed,2025-06-20 19:05:26.346174,5,3,1,0,1
10.0.35.185,test,failed,2025-06-20 18:09:57.347515,11,5,0,0,1
192.168.87.141,bob,failed,2025-06-20 18:48:34.337914,1,1,0,0,0
192.168.58.7,alice,success,2025-06-20 18:20:26.341478,2,2,0,1,0
10.0.67.66,guest,failed,2025-06-20 19:00:58.347200,10,4,1,0,1
192.168.98.163,bob,success,2025-06-20 18:56:08.339647,2,1,0,1,0
10.0.113.42,admin,failed,2025-06-20 18:34:04.344194,9,2,0,0,1
192.168.234.152,alice,success,2025-06-20 18:57:57.338286,3,2,0,1,0
10.0.151.211,user,failed,2025-06-20 18:16:27.344059,6,3,1,0,1
192.168.125.135,charlie,success,2025-06-20 18:13:02.336456,2,1,0,1,0
10.0.82.119,guest,failed,2025-06-20 18:37:43.342756,13,5,0,0,1
10.0.101.17,guest,failed,2025-06-20 18:36:18.343207,10,5,0,0,1
192.168.172.18,charlie,success,2025-06-20 18:16:38.339297,3,2,0,1,0
192.168.78.51,admin,success,2025-06-20 19:08:11.336190,2,2,0,1,0
192.168.4.88,alice,failed,2025-06-20 18:30:45.340212,3,1,0,0,0
10.0.134.136,admin,failed,2025-06-20 18:49:23.345159,14,5,1,0,1
192.168.206.122,charlie,failed,2025-06-20 18:22:10.341655,2,1,0,0,0
192.168.149.115,charlie,success,2025-06-20 19:08:55.336535,3,2,0,1,0
10.0.215.9,test,success,2025-06-20 18:28:54.345755,12,5,0,1,1
192.168.113.189,bob,failed,2025-06-20 18:19:29.341055,3,2,0,0,0
192.168.106.129,admin,success,2025-06-20 19:09:31.337113,2,2,0,1,0
192.168.146.155,alice,success,2025-06-20 18:32:48.337196,3,2,0,1,0
10.0.119.118,admin,failed,2025-06-20 18:56:36.346884,9,2,0,0,1
192.168.1.223,alice,success,2025-06-20 18:59:49.337901,2,2,0,1,0
192.168.53.69,bob,success,2025-06-20 18:29:35.336041,2,2,0,1,0
10.0.167.10,admin,failed,2025-06-20 18:24:55.343110,9,5,1,0,1
192.168.208.231,charlie,success,2025-06-20 18:58:41.336640,2,1,0,1,0
10.0.244.81,test,failed,2025-06-20 18:15:37.344739,7,5,1,0,1
192.168.228.149,alice,failed,2025-06-20 19:01:36.340771,3,1,0,0,0
192.168.114.23,charlie,failed,2025-06-20 18:55:31.336916,1,1,0,0,0
10.0.201.166,root,failed,2025-06-20 18:29:30.344604,9,5,1,0,1
10.0.187.23,admin,success,2025-06-20 18:31:36.346458,12,2,1,1,1
10.0.45.240,guest,failed,2025-06-20 18:20:16.347345,14,5,0,0,1
10.0.80.201,test,failed,2025-06-20 18:38:57.346191,14,5,1,0,1
10.0.148.86,root,failed,2025-06-20 19:00:04.347217,13,4,0,0,1
10.0.175.98,test,failed,2025-06-20 19:07:26.342789,5,5,1,0,1
10.0.20.235,test,failed,2025-06-20 18:54:32.345917,11,4,1,0,1
10.0.38.100,user,failed,2025-06-20 18:59:10.344529,5,3,0,0,1
192.168.109.48,admin,success,2025-06-20 18:53:19.337792,2,2,0,1,0
10.0.149.94,test,failed,2025-06-20 19:02:39.346494,9,5,1,0,1
192.168.130.20,charlie,success,2025-06-20 18:27:08.340882,2,1,0,1,0
10.0.171.26,guest,failed,2025-06-20 18:43:35.345490,13,3,1,0,1
192.168.116.227,charlie,success,2025-06-20 18:11:45.336753,2,1,0,1,0
192.168.191.203,alice,success,2025-06-20 18:49:23.339532,3,2,0,1,0
192.168.24.56,bob,success,2025-06-20 18:44:25.335276,3,1,0,1,0
192.168.166.39,charlie,success,2025-06-20 19:06:21.335981,3,1,0,1,0
192.168.62.133,charlie,success,2025-06-20 18:29:22.339887,2,1,0,1,0
10.0.102.83,root,failed,2025-06-20 18:48:59.347425,15,2,0,0,1
192.168.253.86,alice,failed,2025-06-20 18:50:15.341461,1,1,0,0,0
10.0.113.149,test,failed,2025-06-20 18:12:47.345842,6,2,1,0,1
10.0.9.139,test,failed,2025-06-20 18:11:42.345773,7,5,1,0,1
10.0.5.3,admin,failed,2025-06-20 18:31:56.347245,11,4,1,0,1
10.0.221.46,admin,failed,2025-06-20 18:48:49.344421,6,5,1,0,1
10.0.112.95,admin,failed,2025-06-20 18:42:38.344415,11,3,1,0,1
10.0.82.221,admin,failed,2025-06-20 19:01:20.345154,7,3,1,0,1
10.0.16.69,root,failed,2025-06-20 18:55:21.343718,12,5,1,0,1
10.0.54.192,guest,failed,2025-06-20 18:35:08.346793,15,5,1,0,1
192.168.164.210,admin,success,2025-06-20 18:15:02.338148,3,1,0,1,0
10.0.155.55,guest,failed,2025-06-20 18:24:46.345079,10,3,1,0,1
10.0.87.139,root,failed,2025-06-20 18:55:42.342692,14,5,1,0,1
10.0.214.39,root,failed,2025-06-20 18:31:52.346235,12,4,1,0,1
10.0.84.252,user,success,2025-06-20 18:56:12.343398,13,3,1,1,1
10.0.95.38,test,failed,2025-06-20 18:32:42.347120,9,5,0,0,1
10.0.250.134,admin,failed,2025-06-20 18:30:45.345744,9,2,1,0,1
10.0.67.173,test,failed,2025-06-20 18:38:00.346118,8,5,1,0,1
10.0.16.204,admin,failed,2025-06-20 19:00:29.344340,9,3,1,0,1
192.168.189.62,charlie,success,2025-06-20 18:24:02.339675,3,1,0,1,0
10.0.79.242,admin,failed,2025-06-20 18:48:41.346957,8,4,1,0,1
10.0.177.82,user,failed,2025-06-20 18:14:32.343404,7,4,1,0,1
10.0.220.53,user,failed,2025-06-20 18:16:05.346592,7,4,1,0,1
10.0.93.138,admin,failed,2025-06-20 18:20:39.346145,13,2,1,0,1
192.168.148.82,charlie,failed,2025-06-20 18:26:06.337364,3,2,0,0,0
192.168.121.238,admin,failed,2025-06-20 18:15:57.339578,2,1,0,0,0
10.0.239.234,user,failed,2025-06-20 18:26:29.344574,12,3,0,0,1
10.0.253.116,admin,failed,2025-06-20 18:53:14.344838,15,5,1,0,1
192.168.222.171,bob,failed,2025-06-20 18:17:38.339955,2,2,0,0,0
10.0.162.163,admin,failed,2025-06-20 18:25:35.344249,13,3,1,0,1
10.0.109.43,user,failed,2025-06-20 18:27:11.343665,14,2,1,0,1
