source_ip,user,event_type,timestamp,attempts_in_30s,unique_users_in_30s,invalid_user,success_after_fail,bruteforce
192.168.153.79,charlie,success,2025-06-20 19:03:28.305039,1,1,0,1,0
192.168.118.251,admin,success,2025-06-20 19:39:31.311069,3,1,0,1,0
10.0.33.137,user,failed,2025-06-20 19:29:02.428678,9,2,1,0,1
10.0.59.23,admin,failed,2025-06-20 18:57:24.364418,15,3,1,0,1
192.168.149.169,admin,success,2025-06-20 19:02:15.325359,1,1,0,1,0
10.0.25.202,guest,failed,2025-06-20 19:22:04.387052,4,4,1,0,1
10.0.67.158,admin,failed,2025-06-20 19:02:09.362731,11,2,0,0,1
192.168.22.56,charlie,failed,2025-06-20 19:11:38.344291,3,3,0,0,0
10.0.51.61,guest,failed,2025-06-20 19:36:24.417375,3,2,1,0,1
192.168.81.174,bob,success,2025-06-20 19:45:38.343793,4,4,0,1,0
10.0.118.102,guest,failed,2025-06-20 19:24:37.379778,4,2,0,0,1
10.0.76.129,guest,failed,2025-06-20 19:18:30.376725,5,3,1,0,1
10.0.251.20,user,failed,2025-06-20 19:43:33.396017,3,2,1,0,1
10.0.0.116,user,failed,2025-06-20 19:45:54.437117,14,3,0,0,1
192.168.6.22,charlie,success,2025-06-20 19:34:14.325955,4,1,0,1,0
192.168.39.160,bob,success,2025-06-20 19:50:28.285726,1,1,0,1,0
192.168.132.99,alice,success,2025-06-20 19:14:16.312643,1,1,0,1,0
10.0.119.132,root,success,2025-06-20 19:32:07.381974,14,2,1,1,1
10.0.178.47,test,failed,2025-06-20 19:16:30.384455,6,2,1,0,1
10.0.43.21,test,failed,2025-06-20 19:21:49.412558,12,6,1,0,1
192.168.84.69,alice,success,2025-06-20 19:50:58.311436,1,1,0,1,0
192.168.117.165,charlie,success,2025-06-20 19:45:27.318935,1,1,0,1,0
192.168.234.14,admin,success,2025-06-20 19:24:50.322169,2,1,0,1,0
192.168.191.106,bob,success,2025-06-20 19:10:06.301846,2,1,0,1,0
192.168.130.23,admin,failed,2025-06-20 19:21:14.355001,5,1,1,0,0
10.0.73.70,guest,failed,2025-06-20 19:18:11.378414,8,4,1,0,1
10.0.224.119,admin,failed,2025-06-20 19:02:31.405925,11,5,0,0,1
10.0.218.5,admin,failed,2025-06-20 19:46:04.362433,9,3,1,0,1
10.0.103.236,user,failed,2025-06-20 19:23:20.434751,12,3,1,0,1
192.168.172.54,admin,success,2025-06-20 19:50:35.291733,5,2,0,1,0
10.0.167.74,test,failed,2025-06-20 19:37:43.362219,14,2,0,0,1
10.0.104.164,test,failed,2025-06-20 19:03:56.366678,8,4,0,0,1
10.0.34.254,test,success,2025-06-20 18:56:50.368267,3,3,1,1,1
10.0.59.54,root,failed,2025-06-20 19:20:44.432116,12,2,0,0,1
10.0.64.49,root,failed,2025-06-20 18:58:01.384174,6,2,0,0,1
192.168.154.81,bob,success,2025-06-20 19:40:03.338600,1,1,0,1,0
10.0.216.141,admin,failed,2025-06-20 19:08:35.423770,6,4,0,0,1
192.168.107.127,bob,success,2025-06-20 19:54:23.361351,1,1,0,1,0
192.168.161.175,alice,success,2025-06-20 19:06:45.296385,1,1,0,1,0
10.0.44.124,guest,failed,2025-06-20 19:52:20.368817,14,4,1,0,1
10.0.74.10,guest,failed,2025-06-20 19:06:51.415259,7,6,0,0,1
10.0.184.65,user,success,2025-06-20 19:42:10.438361,9,2,0,1,1
192.168.129.43,alice,success,2025-06-20 19:21:25.346019,1,1,0,1,0
192.168.53.207,charlie,success,2025-06-20 19:55:10.330247,1,1,0,1,0
192.168.212.122,bob,failed,2025-06-20 19:07:30.339135,3,1,0,0,0
10.0.251.96,guest,failed,2025-06-20 19:53:54.377355,3,3,1,0,1
10.0.13.164,test,failed,2025-06-20 19:47:58.383249,12,2,1,0,1
10.0.159.53,test,failed,2025-06-20 19:43:33.411249,11,4,1,0,1
10.0.218.75,root,failed,2025-06-20 19:21:36.380769,9,4,1,0,1
192.168.140.167,charlie,success,2025-06-20 19:13:58.323303,2,2,0,1,0
192.168.207.203,alice,success,2025-06-20 19:35:48.328765,3,1,0,1,0
10.0.52.167,admin,failed,2025-06-20 19:36:03.372060,16,3,1,0,1
10.0.175.95,admin,failed,2025-06-20 19:48:07.370268,11,5,1,0,1
192.168.60.0,alice,success,2025-06-20 19:42:15.346886,6,3,0,1,0
192.168.59.214,alice,success,2025-06-20 19:19:39.325140,1,1,0,1,0
192.168.92.14,admin,success,2025-06-20 19:55:03.333983,1,1,0,1,0
10.0.250.217,user,failed,2025-06-20 19:01:00.432755,4,2,1,0,1
10.0.1.100,admin,success,2025-06-20 19:19:14.420461,13,3,1,1,1
10.0.14.220,root,failed,2025-06-20 19:17:49.401680,11,2,1,0,1
10.0.59.59,root,failed,2025-06-20 19:20:55.372801,10,6,1,0,1
192.168.224.163,charlie,success,2025-06-20 19:49:03.346089,1,1,0,1,0
192.168.164.109,bob,failed,2025-06-20 19:55:34.293605,2,1,1,0,0
192.168.233.210,admin,failed,2025-06-20 19:46:58.342223,4,1,0,0,0
10.0.249.75,user,success,2025-06-20 19:23:50.413159,3,3,1,1,1
10.0.49.134,admin,failed,2025-06-20 19:35:18.367501,9,2,0,0,1
192.168.168.93,admin,failed,2025-06-20 19:04:11.348973,5,2,0,0,0
192.168.213.20,admin,success,2025-06-20 18:57:43.293810,4,2,0,1,0
192.168.27.42,admin,success,2025-06-20 19:28:12.335617,1,1,0,1,0
10.0.13.153,root,failed,2025-06-20 18:59:43.431387,14,5,1,0,1
192.168.189.130,alice,success,2025-06-20 18:59:24.334120,1,1,1,1,0
192.168.128.233,alice,success,2025-06-20 19:53:09.313600,1,1,0,1,0
192.168.113.169,admin,failed,2025-06-20 19:29:33.305912,1,1,0,0,0
192.168.59.19,bob,success,2025-06-20 19:05:41.335542,4,1,0,1,0
192.168.185.175,charlie,success,2025-06-20 19:27:21.356880,3,1,0,1,0
192.168.61.84,charlie,success,2025-06-20 18:59:50.348391,4,3,0,1,0
192.168.133.17,bob,success,2025-06-20 19:24:47.351586,2,1,0,1,0
192.168.118.63,alice,success,2025-06-20 19:26:39.287471,1,1,0,1,0
10.0.194.87,admin,success,2025-06-20 19:16:32.388947,10,2,1,1,1
10.0.25.37,user,failed,2025-06-20 19:52:57.414505,10,6,1,0,1
192.168.108.53,admin,failed,2025-06-20 19:44:14.360998,1,1,0,0,0
192.168.171.161,bob,success,2025-06-20 19:55:26.352328,1,1,0,1,0
192.168.13.222,bob,success,2025-06-20 19:05:46.344652,2,2,0,1,0
10.0.231.128,admin,success,2025-06-20 19:09:23.377852,6,3,1,1,1
10.0.238.147,guest,failed,2025-06-20 19:00:48.438532,6,4,1,0,1
192.168.71.207,alice,success,2025-06-20 19:48:12.284185,4,1,0,1,0
10.0.44.250,test,failed,2025-06-20 19:20:38.361865,17,6,0,0,1
10.0.89.17,root,failed,2025-06-20 19:24:54.415642,7,4,0,0,1
192.168.46.222,bob,failed,2025-06-20 19:35:03.305521,3,3,0,0,0
10.0.164.164,admin,failed,2025-06-20 19:39:25.403496,4,2,1,0,1
10.0.116.61,test,failed,2025-06-20 19:51:39.423990,9,5,0,0,1
192.168.205.170,bob,failed,2025-06-20 19:48:24.319895,4,4,1,0,0
10.0.50.147,guest,failed,2025-06-20 19:40:45.361796,15,4,1,0,1
10.0.92.142,user,failed,2025-06-20 19:52:31.367172,13,3,1,0,1
192.168.117.168,bob,success,2025-06-20 19:30:27.349464,1,1,0,1,0
10.0.16.160,root,failed,2025-06-20 18:58:18.420717,8,5,1,0,1
192.168.87.242,admin,success,2025-06-20 19:09:30.308701,2,1,0,1,0
10.0.58.199,root,failed,2025-06-20 19:18:39.388347,13,2,1,0,1
10.0.210.78,root,failed,2025-06-20 19:40:27.402611,13,4,1,0,1
192.168.128.135,admin,success,2025-06-20 19:07:27.309459,1,1,0,1,0
192.168.74.178,bob,success,2025-06-20 19:39:56.296086,1,1,0,1,0
10.0.33.47,root,failed,2025-06-20 19:48:26.372626,12,2,0,0,1
10.0.155.99,admin,failed,2025-06-20 19:37:01.377425,5,5,0,0,1
192.168.8.70,bob,success,2025-06-20 19:33:06.329824,3,1,0,1,0
192.168.73.108,admin,success,2025-06-20 19:06:58.287846,4,2,0,1,0
10.0.55.36,root,failed,2025-06-20 19:08:21.402206,9,3,0,0,1
192.168.252.174,admin,success,2025-06-20 19:10:11.340922,5,1,0,1,0
192.168.35.210,admin,success,2025-06-20 19:03:42.349181,2,1,0,1,0
10.0.71.3,user,failed,2025-06-20 19:46:39.389247,10,6,0,0,1
10.0.108.93,test,failed,2025-06-20 19:09:24.369987,4,4,1,0,1
10.0.23.184,guest,success,2025-06-20 19:04:07.374042,11,2,1,1,1
192.168.171.97,charlie,success,2025-06-20 19:43:56.321956,3,3,1,1,0
192.168.144.123,bob,success,2025-06-20 19:48:06.359553,3,1,0,1,0
192.168.74.66,charlie,success,2025-06-20 19:51:04.335389,2,1,0,1,0
192.168.212.130,admin,failed,2025-06-20 19:44:46.316379,2,2,0,0,0
192.168.190.249,charlie,success,2025-06-20 19:00:03.325067,1,1,0,1,0
192.168.57.7,charlie,failed,2025-06-20 19:03:09.309973,3,1,0,0,0
192.168.67.35,bob,success,2025-06-20 19:47:15.285470,3,1,0,1,0
192.168.242.48,admin,success,2025-06-20 19:33:24.337671,1,1,0,1,0
192.168.254.171,charlie,success,2025-06-20 19:26:18.286679,2,2,0,1,0
192.168.215.92,bob,success,2025-06-20 19:42:47.354246,2,1,0,1,0
10.0.172.174,guest,success,2025-06-20 19:34:58.419795,10,7,0,1,1
192.168.202.154,charlie,success,2025-06-20 19:31:06.348757,1,1,0,1,0
10.0.25.30,root,failed,2025-06-20 19:20:59.426057,14,2,1,0,1
192.168.35.132,bob,success,2025-06-20 19:34:41.317056,2,1,0,1,0
192.168.150.167,alice,success,2025-06-20 19:31:40.355690,4,2,0,1,0
192.168.53.112,charlie,failed,2025-06-20 19:53:08.327212,3,3,0,0,0
192.168.175.27,admin,success,2025-06-20 19:00:45.343573,3,2,0,1,0
10.0.112.91,admin,failed,2025-06-20 19:11:11.431090,6,3,1,0,1
10.0.139.89,test,failed,2025-06-20 19:46:23.366100,12,2,0,0,1
10.0.160.203,root,failed,2025-06-20 19:46:44.376394,5,5,1,0,1
192.168.122.216,admin,failed,2025-06-20 19:25:30.304107,1,1,0,0,0
10.0.41.60,root,failed,2025-06-20 18:59:12.392363,9,6,1,0,1
10.0.13.119,root,failed,2025-06-20 19:00:56.370844,7,3,0,0,1
192.168.16.210,alice,failed,2025-06-20 19:16:45.345645,2,1,0,0,0
10.0.78.243,user,failed,2025-06-20 19:42:43.417073,8,2,1,0,1
192.168.203.90,bob,success,2025-06-20 19:05:57.323444,1,1,0,1,0
192.168.242.77,alice,success,2025-06-20 19:13:20.296455,1,1,0,1,0
192.168.126.112,alice,success,2025-06-20 19:10:10.358760,1,1,0,1,0
192.168.208.115,alice,success,2025-06-20 19:38:27.350640,2,1,0,1,0
10.0.96.168,guest,failed,2025-06-20 19:51:13.384382,10,2,1,0,1
192.168.244.216,bob,success,2025-06-20 19:00:21.333406,2,2,0,1,0
192.168.125.9,alice,success,2025-06-20 19:00:14.337739,3,1,0,1,0
10.0.99.2,user,failed,2025-06-20 19:13:50.402903,7,4,1,0,1
192.168.73.35,bob,success,2025-06-20 19:17:52.329471,1,1,0,1,0
10.0.237.63,test,failed,2025-06-20 19:12:41.431525,13,2,1,0,1
192.168.68.16,bob,failed,2025-06-20 19:35:07.285328,4,2,0,0,0
192.168.178.197,charlie,success,2025-06-20 19:54:26.294432,1,1,0,1,0
10.0.36.193,user,failed,2025-06-20 19:07:52.386906,8,5,0,0,1
10.0.204.148,test,failed,2025-06-20 19:38:15.382120,14,7,1,0,1
10.0.187.110,admin,failed,2025-06-20 19:08:26.436074,14,2,1,0,1
192.168.53.151,bob,success,2025-06-20 19:40:35.356247,5,1,0,1,0
192.168.213.63,charlie,failed,2025-06-20 19:07:02.360206,1,1,0,0,0
10.0.198.204,test,failed,2025-06-20 19:51:59.435791,14,7,0,0,1
192.168.251.178,bob,success,2025-06-20 19:35:26.299244,2,1,0,1,0
10.0.106.61,guest,failed,2025-06-20 19:06:49.371921,13,3,1,0,1
192.168.218.102,charlie,success,2025-06-20 19:27:10.361068,2,1,0,1,0
10.0.235.208,test,failed,2025-06-20 19:39:28.435165,10,2,1,0,1
10.0.102.124,guest,failed,2025-06-20 19:36:44.410577,3,3,0,0,1
192.168.187.206,alice,success,2025-06-20 19:03:26.332084,4,1,0,1,0
192.168.40.79,alice,success,2025-06-20 19:34:06.298541,1,1,0,1,0
192.168.143.96,charlie,success,2025-06-20 19:51:54.308448,1,1,0,1,0
192.168.184.70,charlie,failed,2025-06-20 18:57:34.323959,2,2,0,0,0
10.0.7.202,admin,failed,2025-06-20 19:06:06.415404,7,5,1,0,1
10.0.23.15,user,failed,2025-06-20 19:05:16.414587,11,2,1,0,1
10.0.88.179,test,failed,2025-06-20 19:23:05.429506,15,5,0,0,1
10.0.224.146,guest,failed,2025-06-20 18:58:34.437780,5,5,0,0,1
192.168.182.200,bob,failed,2025-06-20 19:46:53.325557,1,1,0,0,0
10.0.154.31,guest,failed,2025-06-20 19:15:28.437185,3,2,1,0,1
10.0.196.141,admin,success,2025-06-20 19:38:15.366609,15,4,1,1,1
192.168.68.96,alice,failed,2025-06-20 19:56:02.322444,3,1,0,0,0
192.168.145.158,alice,failed,2025-06-20 19:38:01.296710,3,2,0,0,0
10.0.122.118,admin,failed,2025-06-20 19:15:40.379570,5,2,1,0,1
10.0.66.134,guest,failed,2025-06-20 19:38:56.376112,17,3,1,0,1
192.168.58.210,alice,success,2025-06-20 19:51:21.285258,2,1,0,1,0
10.0.239.144,root,failed,2025-06-20 19:32:03.400947,14,4,0,0,1
10.0.223.8,admin,failed,2025-06-20 19:03:42.366822,4,3,1,0,1
10.0.51.15,admin,failed,2025-06-20 19:51:38.436277,9,4,1,0,1
192.168.191.132,bob,failed,2025-06-20 19:26:49.327847,1,1,0,0,0
10.0.65.175,guest,failed,2025-06-20 19:12:31.401231,5,5,1,0,1
192.168.78.118,charlie,success,2025-06-20 19:54:35.335807,1,1,0,1,0
10.0.51.125,user,failed,2025-06-20 19:22:53.408186,8,7,1,0,1
10.0.119.249,guest,failed,2025-06-20 19:14:59.363008,7,4,1,0,1
10.0.129.56,guest,failed,2025-06-20 19:43:09.411021,8,2,1,0,1
10.0.115.80,user,failed,2025-06-20 19:26:36.398719,7,2,1,0,1
192.168.98.238,admin,success,2025-06-20 19:38:18.358577,1,1,0,1,0
10.0.110.209,user,failed,2025-06-20 19:07:14.428878,6,2,1,0,1
192.168.89.186,bob,success,2025-06-20 19:12:31.307106,1,1,0,1,0
192.168.29.200,alice,success,2025-06-20 19:30:22.346602,1,1,0,1,0
10.0.144.153,user,failed,2025-06-20 19:02:33.408259,12,4,1,0,1
192.168.6.158,charlie,success,2025-06-20 19:38:02.302544,1,1,0,1,0
192.168.75.111,bob,failed,2025-06-20 19:27:22.286009,4,1,0,0,0
10.0.91.99,admin,failed,2025-06-20 19:53:41.419189,9,6,0,0,1
192.168.77.149,alice,success,2025-06-20 19:14:15.319391,5,3,0,1,0
10.0.3.220,guest,failed,2025-06-20 19:46:15.434683,6,3,0,0,1
10.0.98.228,test,failed,2025-06-20 19:32:38.390257,18,3,1,0,1
192.168.34.99,admin,success,2025-06-20 19:21:43.302849,1,1,0,1,0
192.168.141.58,bob,success,2025-06-20 18:56:53.286820,2,1,0,1,0
192.168.212.176,alice,success,2025-06-20 19:15:51.342909,1,1,0,1,0
10.0.188.254,root,success,2025-06-20 19:09:59.364860,20,6,0,1,1
10.0.128.174,user,failed,2025-06-20 19:15:19.391040,10,5,1,0,1
192.168.173.109,admin,success,2025-06-20 18:59:36.321866,1,1,0,1,0
10.0.230.135,guest,failed,2025-06-20 19:06:25.413306,3,3,1,0,1
10.0.198.178,user,failed,2025-06-20 19:32:14.436006,6,3,0,0,1
192.168.51.206,bob,success,2025-06-20 19:19:39.337888,1,1,0,1,0
10.0.56.229,admin,failed,2025-06-20 19:27:15.424992,3,3,1,0,1
192.168.211.19,charlie,failed,2025-06-20 19:04:33.334400,1,1,0,0,0
10.0.149.127,user,failed,2025-06-20 19:26:26.414813,15,2,1,0,1
10.0.233.23,user,failed,2025-06-20 19:30:56.377783,3,3,1,0,1
10.0.100.156,guest,failed,2025-06-20 19:36:56.373463,15,3,0,0,1
10.0.73.46,admin,success,2025-06-20 19:53:41.392293,7,5,1,1,1
10.0.24.151,test,failed,2025-06-20 19:15:03.400367,7,6,1,0,1
10.0.152.187,guest,failed,2025-06-20 19:16:15.410494,10,4,0,0,1
10.0.246.135,root,failed,2025-06-20 19:03:02.383617,14,4,0,0,1
10.0.211.253,root,failed,2025-06-20 19:21:10.423393,10,2,1,0,1
192.168.127.233,bob,failed,2025-06-20 19:43:22.346811,2,1,0,0,0
10.0.13.58,admin,failed,2025-06-20 18:58:50.406543,8,5,0,0,1
192.168.115.176,admin,success,2025-06-20 19:16:16.296921,1,1,0,1,0
192.168.99.246,alice,failed,2025-06-20 19:51:18.358360,1,1,0,0,0
10.0.254.45,admin,success,2025-06-20 19:42:16.375465,5,4,1,1,1
192.168.222.42,alice,success,2025-06-20 19:47:41.348320,3,2,0,1,0
10.0.213.207,user,failed,2025-06-20 19:19:42.412473,3,3,0,0,1
192.168.52.137,admin,success,2025-06-20 19:40:32.352401,2,1,0,1,0
192.168.40.45,bob,success,2025-06-20 19:46:38.355158,1,1,0,1,0
192.168.210.16,admin,success,2025-06-20 19:29:58.296314,3,1,0,1,0
10.0.233.155,guest,failed,2025-06-20 19:55:35.427776,11,6,0,0,1
10.0.251.210,user,failed,2025-06-20 19:03:58.419649,3,3,0,0,1
192.168.144.61,admin,success,2025-06-20 19:42:37.324899,1,1,0,1,0
10.0.60.254,guest,failed,2025-06-20 19:15:13.371553,12,2,1,0,1
10.0.169.171,root,failed,2025-06-20 19:46:52.380055,3,2,1,0,1
10.0.161.170,admin,failed,2025-06-20 19:06:44.412633,11,3,1,0,1
192.168.190.220,admin,success,2025-06-20 19:27:07.292544,3,1,0,1,0
10.0.31.167,test,failed,2025-06-20 19:24:52.394432,19,4,1,0,1
10.0.126.143,user,failed,2025-06-20 19:11:43.394292,11,4,1,0,1
192.168.37.182,charlie,success,2025-06-20 19:52:57.330685,1,1,0,1,0
10.0.20.201,root,failed,2025-06-20 19:33:10.419038,13,6,0,0,1
10.0.110.254,admin,failed,2025-06-20 19:41:11.372199,10,2,1,0,1
192.168.235.218,bob,success,2025-06-20 19:00:16.288057,4,4,0,1,0
192.168.87.47,alice,success,2025-06-20 19:13:38.296227,3,1,1,1,0
192.168.122.43,admin,success,2025-06-20 19:06:29.316738,2,1,0,1,0
10.0.156.188,user,failed,2025-06-20 19:48:18.434262,13,11,0,0,1
192.168.230.73,bob,success,2025-06-20 19:01:26.300760,1,1,0,1,0
10.0.196.199,test,failed,2025-06-20 19:24:23.430101,9,5,1,0,1
10.0.5.84,admin,success,2025-06-20 19:46:55.370475,7,6,1,1,1
10.0.100.178,root,failed,2025-06-20 19:12:45.429799,13,2,0,0,1
192.168.31.249,admin,success,2025-06-20 19:01:46.284617,3,2,0,1,0
10.0.13.6,user,failed,2025-06-20 19:32:10.362661,12,5,0,0,1
10.0.164.169,root,failed,2025-06-20 19:23:03.431277,10,2,1,0,1
10.0.230.10,user,failed,2025-06-20 19:44:38.365961,4,4,0,0,1
192.168.18.11,admin,success,2025-06-20 19:19:55.320585,1,1,0,1,0
192.168.244.39,admin,success,2025-06-20 19:00:58.304702,2,2,0,1,0
10.0.102.14,root,failed,2025-06-20 19:21:20.385553,16,3,1,0,1
192.168.25.50,admin,success,2025-06-20 19:18:59.353779,1,1,0,1,0
10.0.245.145,guest,failed,2025-06-20 19:09:19.416387,18,2,1,0,1
192.168.18.147,bob,success,2025-06-20 19:14:03.352627,3,2,0,1,0
10.0.45.66,admin,failed,2025-06-20 19:30:47.405800,8,7,1,0,1
10.0.106.63,admin,success,2025-06-20 19:38:34.429624,9,2,0,1,1
192.168.20.130,bob,failed,2025-06-20 19:51:33.333269,1,1,0,0,0
192.168.75.78,admin,success,2025-06-20 19:37:32.311800,3,3,0,1,0
10.0.114.76,guest,failed,2025-06-20 19:46:42.414056,7,3,1,0,1
192.168.179.195,charlie,success,2025-06-20 19:19:35.305437,2,2,0,1,0
10.0.108.105,root,success,2025-06-20 19:28:07.408873,3,2,1,1,1
10.0.229.127,admin,failed,2025-06-20 19:40:58.385116,15,2,1,0,1
10.0.16.238,guest,failed,2025-06-20 19:48:01.393945,9,6,0,0,1
192.168.223.3,charlie,success,2025-06-20 19:28:26.296157,4,1,0,1,0
192.168.217.57,charlie,success,2025-06-20 19:54:56.322098,5,3,0,1,0
192.168.57.205,alice,failed,2025-06-20 19:23:46.334468,2,1,0,0,0
10.0.156.14,test,failed,2025-06-20 19:56:00.437049,7,4,0,0,1
10.0.240.79,guest,failed,2025-06-20 19:10:15.428986,14,7,0,0,1
192.168.133.123,charlie,success,2025-06-20 19:28:54.328127,4,1,0,1,0
10.0.150.32,root,failed,2025-06-20 19:05:05.419868,3,3,1,0,1
192.168.62.11,bob,success,2025-06-20 19:35:33.356316,5,1,0,1,0
192.168.164.189,admin,success,2025-06-20 19:27:51.323374,5,2,0,1,0
10.0.120.79,guest,success,2025-06-20 19:19:48.422481,10,3,0,1,1
10.0.29.180,user,failed,2025-06-20 19:39:41.374395,4,3,0,0,1
192.168.123.70,charlie,success,2025-06-20 19:03:15.295873,1,1,0,1,0
10.0.182.228,guest,failed,2025-06-20 19:54:03.414203,14,8,1,0,1
10.0.60.236,guest,failed,2025-06-20 19:26:41.433265,13,2,0,0,1
192.168.247.167,bob,failed,2025-06-20 19:45:38.316662,5,2,0,0,0
192.168.58.114,bob,success,2025-06-20 19:03:14.358221,2,1,0,1,0
10.0.116.14,test,failed,2025-06-20 19:31:47.428472,11,4,1,0,1
192.168.40.206,charlie,success,2025-06-20 19:52:48.335878,1,1,0,1,0
10.0.28.218,user,failed,2025-06-20 19:27:42.388876,7,2,0,0,1
192.168.25.152,alice,success,2025-06-20 19:26:52.321415,2,1,0,1,0
10.0.225.124,root,failed,2025-06-20 18:56:50.387121,7,2,1,0,1
192.168.197.202,admin,success,2025-06-20 19:19:36.298961,1,1,0,1,0
10.0.190.239,test,failed,2025-06-20 19:06:46.372552,8,4,0,0,1
10.0.223.22,test,failed,2025-06-20 19:28:16.378202,9,6,0,0,1
192.168.254.173,bob,success,2025-06-20 19:01:04.332220,1,1,0,1,0
192.168.190.140,charlie,success,2025-06-20 19:20:25.295658,2,1,0,1,0
192.168.57.173,bob,success,2025-06-20 19:14:46.343050,2,2,0,1,0
10.0.239.163,guest,failed,2025-06-20 19:51:37.400877,10,2,0,0,1
192.168.235.20,admin,success,2025-06-20 19:38:18.360276,2,1,0,1,0
192.168.20.218,charlie,success,2025-06-20 19:54:35.299799,5,4,0,1,0
10.0.19.234,root,failed,2025-06-20 19:31:26.408800,4,4,1,0,1
192.168.184.158,alice,success,2025-06-20 19:48:00.352847,1,1,0,1,0
192.168.235.92,alice,success,2025-06-20 19:26:12.306757,4,3,0,1,0
192.168.207.230,charlie,success,2025-06-20 19:45:09.307862,5,1,0,1,0
10.0.91.7,guest,failed,2025-06-20 19:04:15.423464,3,3,0,0,1
192.168.208.4,charlie,success,2025-06-20 19:19:00.316471,1,1,0,1,0
192.168.39.61,bob,success,2025-06-20 19:28:43.294017,1,1,0,1,0
10.0.123.39,user,failed,2025-06-20 19:55:27.377003,3,3,1,0,1
192.168.75.91,charlie,failed,2025-06-20 19:25:48.300184,3,1,0,0,0
10.0.29.209,admin,failed,2025-06-20 18:57:35.395664,8,2,1,0,1
192.168.117.211,bob,success,2025-06-20 19:45:19.349321,2,2,0,1,0
192.168.182.232,admin,success,2025-06-20 19:01:25.304178,1,1,0,1,0
10.0.1.104,test,failed,2025-06-20 19:24:41.394015,13,2,1,0,1
10.0.138.252,admin,failed,2025-06-20 19:49:47.417893,7,2,1,0,1
10.0.215.41,admin,failed,2025-06-20 19:53:38.430799,14,4,1,0,1
10.0.83.132,guest,success,2025-06-20 19:09:32.414423,14,2,1,1,1
10.0.244.231,admin,failed,2025-06-20 19:05:16.428779,8,2,0,0,1
10.0.41.49,admin,failed,2025-06-20 18:58:36.373050,13,2,1,0,1
10.0.185.49,user,failed,2025-06-20 19:19:52.410948,3,3,1,0,1
10.0.78.6,user,failed,2025-06-20 19:38:33.393084,14,2,0,0,1
192.168.107.63,bob,success,2025-06-20 19:51:56.314817,4,3,0,1,0
10.0.149.215,guest,failed,2025-06-20 19:15:36.418272,14,4,1,0,1
192.168.165.143,admin,failed,2025-06-20 19:12:37.350715,1,1,0,0,0
10.0.175.54,user,failed,2025-06-20 19:44:45.405191,7,5,1,0,1
192.168.65.233,admin,success,2025-06-20 19:51:27.302049,3,1,0,1,0
192.168.221.72,charlie,success,2025-06-20 19:18:44.334550,1,1,0,1,0
192.168.26.173,alice,success,2025-06-20 19:36:42.283936,1,1,0,1,0
192.168.137.191,bob,failed,2025-06-20 19:29:43.293289,1,1,0,0,0
192.168.42.162,alice,success,2025-06-20 19:52:29.338756,2,2,0,1,0
10.0.3.102,test,failed,2025-06-20 18:57:13.432228,7,4,0,0,1
192.168.141.200,admin,success,2025-06-20 19:08:36.358009,1,1,0,1,0
10.0.123.166,admin,failed,2025-06-20 19:40:45.409958,5,2,1,0,1
10.0.196.128,root,success,2025-06-20 19:04:10.409028,15,2,1,1,1
10.0.84.233,guest,failed,2025-06-20 19:29:54.429298,6,5,1,0,1
10.0.124.151,guest,failed,2025-06-20 19:53:52.391932,16,8,0,0,1
10.0.105.148,test,failed,2025-06-20 19:41:09.391863,12,4,1,0,1
10.0.147.127,admin,failed,2025-06-20 19:41:30.400807,15,2,1,0,1
10.0.46.204,guest,success,2025-06-20 19:55:14.382968,5,5,0,1,1
10.0.47.62,admin,failed,2025-06-20 19:50:48.422261,15,4,1,0,1
192.168.245.34,admin,success,2025-06-20 19:06:51.319719,1,1,0,1,0
10.0.96.146,user,failed,2025-06-20 19:18:24.399876,3,3,1,0,1
10.0.224.99,root,failed,2025-06-20 19:34:17.371659,6,3,0,0,1
10.0.30.177,admin,failed,2025-06-20 19:27:29.415033,12,5,0,0,1
10.0.115.136,test,failed,2025-06-20 19:23:01.380475,5,2,0,0,1
10.0.197.241,user,failed,2025-06-20 19:10:42.427031,5,5,1,0,1
10.0.76.38,admin,failed,2025-06-20 19:43:06.408654,3,3,0,0,1
10.0.21.9,guest,failed,2025-06-20 19:19:14.413538,8,5,0,0,1
10.0.192.190,admin,failed,2025-06-20 19:18:16.390963,12,2,1,0,1
192.168.142.191,bob,success,2025-06-20 19:02:51.336178,4,2,0,1,0
10.0.48.218,guest,failed,2025-06-20 19:16:28.424354,17,6,0,0,1
10.0.114.50,admin,failed,2025-06-20 19:42:55.380557,16,6,1,0,1
10.0.23.208,guest,failed,2025-06-20 19:39:04.419408,12,4,0,0,1
10.0.28.187,root,failed,2025-06-20 19:53:51.413904,12,4,1,0,1
192.168.37.212,admin,success,2025-06-20 19:02:39.309764,3,2,0,1,0
192.168.251.60,admin,success,2025-06-20 19:29:59.335044,1,1,0,1,0
10.0.223.143,root,failed,2025-06-20 19:11:07.393659,6,5,0,0,1
10.0.93.178,guest,failed,2025-06-20 19:09:02.396871,12,3,1,0,1
192.168.13.25,charlie,success,2025-06-20 19:10:25.339635,7,2,0,1,0
10.0.21.142,root,failed,2025-06-20 19:43:43.389660,9,2,1,0,1
10.0.90.245,test,failed,2025-06-20 19:16:08.382327,11,4,1,0,1
192.168.174.117,alice,success,2025-06-20 19:29:18.359623,1,1,0,1,0
